,id,publisher,title,author,published_utc,article_url,tickers,description,amp_url,image_url,keywords
110,e5X3yYbmGuMawgPtTdLlKaOU4miRo0FcxGeRI4idPa8,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Brace Yourself For The Great Growth To Value Rotation,Robert & Sam Kovacs,2022-01-24T12:07:58Z,https://seekingalpha.com/article/4481141-brace-yourself-for-the-great-growth-to-value-rotation,"['AAPL', 'ADBE', 'AMZN', 'BIDU', 'COP', 'CRM', 'CRSP', 'CRWD', 'CVS', 'CVX', 'DIS', 'ENB', 'EOG', 'ESS', 'EXC', 'F', 'FB', 'FNCB', 'FRT', 'GOOG', 'GOOGL', 'HII', 'HPQ', 'INTC', 'JPM', 'KR', 'MDT', 'MO', 'MPC', 'MSFT', 'NET', 'NFLX', 'NOW', 'NVDA', 'O', 'OEF', 'OKE', 'OMC', 'OZK', 'PFE', 'PRU', 'PYPL', 'RF', 'ROKU', 'SBUX', 'SCHW', 'SHOP', 'SPOT', 'SQ', 'T', 'TDOC', 'TSLA', 'TSN', 'TTD', 'UNM', 'WFC', 'XOM', 'Z', 'ZM']",We've been talking about the growth to value rotation for months. Click here to see why I think that this bull market isn't yet done.,https://seekingalpha.com/amp/article/4481141-brace-yourself-for-the-great-growth-to-value-rotation,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1321736985/image_1321736985.jpg?io=getty-c-w750,
111,uFpYXZWbs00VvCNHtIwSEEUFKtesW6qcVA-_6xFInfs,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Should iShares Russell MidCap Value ETF (IWS) Be on Your Investing Radar?,Zacks Equity Research,2022-01-25T11:20:09Z,https://www.zacks.com/stock/news/1856580/should-ishares-russell-midcap-value-etf-iws-be-on-your-investing-radar,"['IWS', 'MRVL', 'MPC', 'VOE', 'INFO', 'IJJ']",Style Box ETF report for IWS,https://www.zacks.com/amp/stock/news/1856580/should-ishares-russell-midcap-value-etf-iws-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default20.jpg,
112,gmb6q8N5-OBoKhTsyWA1AQqStotMh-05mW0oN_gDWOM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Marathon Petroleum (MPC) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,Zacks Equity Research,2022-01-26T20:01:20Z,https://www.zacks.com/stock/news/1857677/marathon-petroleum-mpc-earnings-expected-to-grow-what-to-know-ahead-of-next-weeks-release,['MPC'],Marathon Petroleum (MPC) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://www.zacks.com/amp/stock/news/1857677/marathon-petroleum-mpc-earnings-expected-to-grow-what-to-know-ahead-of-next-weeks-release,https://staticx-tuner.zacks.com/images/default_article_images/default13.jpg,
113,yAH-e8gSBTxwlfJUYXRCzwayR2BDNXebu9SqMs3cJBU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero Energy (VLO) Q4 Earnings and Revenues Top Estimates,Zacks Equity Research,2022-01-27T12:55:06Z,https://www.zacks.com/stock/news/1858019/valero-energy-vlo-q4-earnings-and-revenues-top-estimates,"['VLO', 'MPC']","Valero Energy (VLO) delivered earnings and revenue surprises of 37.99% and 25.42%, respectively, for the quarter ended December 2021. Do the numbers hold clues to what lies ahead for the stock?",https://www.zacks.com/amp/stock/news/1858019/valero-energy-vlo-q4-earnings-and-revenues-top-estimates,https://staticx-tuner.zacks.com/images/default_article_images/default33.jpg,
114,QwQ516oGDvI6JedKCVYQKi2LstSxCICBisHZxEXOoPA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Can Marathon (MPC) Q4 Earnings Maintain Positive Surprise?,Zacks Equity Research,2022-01-28T12:49:00Z,https://www.zacks.com/stock/news/1858880/can-marathon-mpc-q4-earnings-maintain-positive-surprise,"['XOM', 'COP', 'MUSA', 'MPC']","Marathon Petroleum (MPC) beat the Zacks Consensus Estimate in each of the last four quarters, delivering an earnings surprise of 31.9%, on average.",https://www.zacks.com/amp/stock/news/1858880/can-marathon-mpc-q4-earnings-maintain-positive-surprise,https://staticx-tuner.zacks.com/images/articles/main/11/14587.jpg,
115,uC9vN3qy5GzwzmsZHeWKV1FmOJf3UJ6Cti-ODH_TBxE,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Why I Am A Reluctant Bear On The Energy Sector,John Overstreet,2022-01-31T05:45:27Z,https://seekingalpha.com/article/4482860-why-i-am-a-reluctant-bear-on-the-energy-sector,"['APA', 'BKR', 'COP', 'CTRA', 'CVX', 'DBC', 'DVN', 'EOG', 'FANG', 'HAL', 'HES', 'KMI', 'MPC', 'MRO', 'OKE', 'OXY', 'PSX', 'PXD', 'SLB', 'USO', 'VLO', 'WMB', 'XOM', 'PSCE', 'RYE', 'XLE']",Smaller-cap energy ETFs like RYE and PSCE are the most vulnerable to an energy pullback and are already showing hints of weakness. Read more here.,https://seekingalpha.com/amp/article/4482860-why-i-am-a-reluctant-bear-on-the-energy-sector,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1221940195/image_1221940195.jpg?io=getty-c-w750,
116,Zdasl0X44bEculBJiEST2hEskGvn5gQ-cSS_saGk18U,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Why This 1 Momentum Stock Could Be a Great Addition to Your Portfolio,Zacks Equity Research,2022-02-01T15:00:05Z,https://www.zacks.com/stock/news/1860586/why-this-1-momentum-stock-could-be-a-great-addition-to-your-portfolio,['MPC'],The Zacks Style Scores offers investors a way to easily find top-rated stocks based on their investing style. Here's why you should take advantage.,https://www.zacks.com/amp/stock/news/1860586/why-this-1-momentum-stock-could-be-a-great-addition-to-your-portfolio,https://staticx-tuner.zacks.com/images/default_article_images/default24.jpg,
117,PtUBNr6J_2qoCwelMXebWbMJCdo0V_jmBLfhi6t2Llc,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Marathon Petroleum (MPC) Q4 2021 Earnings Call Transcript,newsfeedback@fool.com (Motley Fool Transcribing),2022-02-03T06:00:44Z,https://www.fool.com/earnings/call-transcripts/2022/02/03/marathon-petroleum-mpc-q4-2021-earnings-call-trans/,['MPC'],"MPC earnings call for the period ending December 31, 2021.",,https://g.foolcdn.com/editorial/images/1/featured-transcript-logo-template.jpg,['earningscall-transcripts']
118,FEfxrL88dJoMqfspnix6Ha7sC13A0DliHWYsBfOne58,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Company News for Feb 3, 2022",Zacks Equity Research,2022-02-03T13:32:00Z,https://www.zacks.com/stock/news/1861903/company-news-for-feb-3-2022,"['TMO', 'HUM', 'DHI', 'MPC']","Companies In The News Are: DHI, TMO, HUM, MPC.",https://www.zacks.com/amp/stock/news/1861903/company-news-for-feb-3-2022,https://staticx-tuner.zacks.com/images/articles/main/55/1345.jpg,
119,NlBGsgnmagmCkFtfb4neSczqxfVe_ZfMJlQrwFejfdk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Here's How Much a $1000 Investment in Marathon Petroleum Made 10 Years Ago Would Be Worth Today,Zacks Equity Research,2022-02-07T13:30:04Z,https://www.zacks.com/stock/news/1863295/heres-how-much-a-1000-investment-in-marathon-petroleum-made-10-years-ago-would-be-worth-today,['MPC'],"Investing in certain stocks can pay off in the long run, especially if you hold on for a decade or more.",https://www.zacks.com/amp/stock/news/1863295/heres-how-much-a-1000-investment-in-marathon-petroleum-made-10-years-ago-would-be-worth-today,https://staticx-tuner.zacks.com/images/default_article_images/default19.jpg,
120,NE97SrIR2kcJwtKQY9O6RV5cr4RBrCpPt8SJkenH9EA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Here Is Why Bargain Hunters Would Love Fast-paced Mover Marathon Petroleum (MPC),Zacks Equity Research,2022-02-07T13:50:05Z,https://www.zacks.com/stock/news/1863307/here-is-why-bargain-hunters-would-love-fast-paced-mover-marathon-petroleum-mpc,['MPC'],"If you are looking for stocks that have gained strong momentum recently but are still trading at reasonable prices, Marathon Petroleum (MPC) could be a great choice. It is one of the several stocks that passed through our 'Fast-Paced Momentum at a Bargain' screen.",https://www.zacks.com/amp/stock/news/1863307/here-is-why-bargain-hunters-would-love-fast-paced-mover-marathon-petroleum-mpc,https://staticx-tuner.zacks.com/images/default_article_images/default31.jpg,
121,oCWvQkRs2nms-Rec_pJGjge9bg4AyaUUTDa-k_oGyKk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Enbridge (ENB) to Develop Carbon Storage Project in Alberta,Zacks Equity Research,2022-02-07T14:35:00Z,https://www.zacks.com/stock/news/1863372/enbridge-enb-to-develop-carbon-storage-project-in-alberta,"['ENB', 'MPC', 'PSX', 'CDEV']","Enbridge (ENB) will develop the Open Access Wabamun Carbon Hub, which will be one of the largest integrated carbon transportation and storage projects globally.",https://www.zacks.com/amp/stock/news/1863372/enbridge-enb-to-develop-carbon-storage-project-in-alberta,https://staticx-tuner.zacks.com/images/articles/main/47/847.jpg,
122,pVfFqCtraIDoSSjvGm_DBhE9XYmU-Ye0KNgarCxQN-g,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Marathon Petroleum (MPC) is a Great Momentum Stock: Should You Buy?,Zacks Equity Research,2022-02-07T17:00:08Z,https://www.zacks.com/stock/news/1863574/marathon-petroleum-mpc-is-a-great-momentum-stock-should-you-buy,['MPC'],Does Marathon Petroleum (MPC) have what it takes to be a top stock pick for momentum investors? Let's find out.,https://www.zacks.com/amp/stock/news/1863574/marathon-petroleum-mpc-is-a-great-momentum-stock-should-you-buy,https://staticx-tuner.zacks.com/images/default_article_images/default22.jpg,
123,px65qDfNIhOo6GVyVYgWBAwmVxqaUje62KeN1G3jBfY,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",These companies in the S&P 500 are winning this earnings season using 4 critical measures,MarketWatch,2022-02-07T20:30:00Z,https://www.marketwatch.com/story/only-29-stocks-hit-all-4-of-these-key-metrics-so-far-this-earnings-season-11644242721,"['AMZN', 'RIVN', 'COP', 'DAL', 'ALK', 'VLO', 'PSX', 'NUE', 'MPC', 'HES', 'AMD', 'KLAC', 'DOW', 'CTLT', 'ODFL', 'QCOM', 'MCHP', 'JBHT', 'RL', 'XLNX', 'URI', 'PKG', 'DHI', 'STX', 'TXN', 'GWW', 'SCHW', 'AAPL', 'CCI', 'JNPR', 'CBOE']","AMD, Schwab and Apple are among the S&P 500 companies increasing sales and improving profit margins.",https://www.marketwatch.com/amp/story/only-29-stocks-hit-all-4-of-these-key-metrics-so-far-this-earnings-season-11644242721,https://images.mktw.net/im-481051/social,
124,JiZ1iz0pRCj8M8_Fwm8VF96BhUgvcAvnD-lCJK6p2dc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Oil & Gas Stock Roundup: Earnings Deluge & Acquisition News Take Center Stage,Nilanjan Choudhury,2022-02-09T14:19:00Z,https://www.zacks.com/stock/news/1864765/oil-gas-stock-roundup-earnings-deluge-acquisition-news-take-center-stage,"['COP', 'NOV', 'MPC', 'SHLX', 'ESTE']","Shell plc (SHEL), ConocoPhillips (COP) and Marathon Petroleum (MPC) reported fourth-quarter earnings ahead of their Zacks Consensus Estimates but NOV Inc. (NOV) came up with an underwhelming bottom line.",https://www.zacks.com/amp/stock/news/1864765/oil-gas-stock-roundup-earnings-deluge-acquisition-news-take-center-stage,https://staticx-tuner.zacks.com/images/articles/main/b3/2094.jpg,
125,t2Z_okzUv4smRrkRPfOqVjEgPNC6GG5M8m6gmf0EY0Q,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Cenovus Energy (CVE) Q4 Earnings & Revenues Beat Estimates,Zacks Equity Research,2022-02-09T14:30:00Z,https://www.zacks.com/stock/news/1864781/cenovus-energy-cve-q4-earnings-revenues-beat-estimates,"['COP', 'VLO', 'CVE', 'MPC']",Higher daily oil sand production and increased contributions from Christina Lake and Foster Creek operations aid Cenovus Energy's (CVE) Q4 earnings.,https://www.zacks.com/amp/stock/news/1864781/cenovus-energy-cve-q4-earnings-revenues-beat-estimates,https://staticx-tuner.zacks.com/images/articles/main/94/1507.jpg,
126,NaYUN7LQ230UZwGt-nNu14oxZvpRXAd0lJQ_7YoP84I,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights Advanced Micro Devices, Clearfield, Marathon Petroleum, RPC and STMicroelectronics",Zacks Equity Research,2022-02-09T17:19:00Z,https://www.zacks.com/stock/news/1865090/the-zacks-analyst-blog-highlights-advanced-micro-devices-clearfield-marathon-petroleum-rpc-and-stmicroelectronics,"['STM', 'AMD', 'MPC', 'RES', 'CLFD']","Advanced Micro Devices, Clearfield, Marathon Petroleum, RPC and STMicroelectronics are included in this analyst blog.",https://www.zacks.com/amp/stock/news/1865090/the-zacks-analyst-blog-highlights-advanced-micro-devices-clearfield-marathon-petroleum-rpc-and-stmicroelectronics,https://staticx-tuner.zacks.com/images/articles/main/43/1420.jpg,
127,JoyAXY40Fwq1ujyKaEQqh7wPoU05VaMzJyZ9bEaiEYM,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",'This Company Is On Fire': Why This Investor Bought Cleveland-Cliffs Stock After Q4 Earnings,Adam Eckert,2022-02-11T18:59:47Z,https://www.benzinga.com/node/25573536,"['CLF', 'MPC']","Cleveland-Cliffs Inc (NYSE: CLF) is trading lower after announcing worse-than-expected fourth-quarter financial results, but one investor said the market is getting it wrong. 
What Happened: Cleveland-Cliffs reported quarterly revenue of $5.35 billion Friday, which came in below the $5.73 billion estimate. The company reported adjusted earnings of $1.78 per share, which came in below the estimate of $2.12 per share. 
Cleveland-Cliffs ...",https://www.benzinga.com/amp/content/25573536,https://cdn.benzinga.com/files/images/story/2012/mining-excavator-gb1697c0c2_1920.jpg?width=1200&height=800&fit=crop,"['Long Ideas', 'News', 'Earnings', 'Movers', 'Media', 'Trading Ideas']"
128,Mmv8XxUZbdJsoXIFuwI_8uG1CSlMHcpw7hbJ0fkhUpw,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",3 Top Oil Stocks to Buy in February,newsfeedback@fool.com (Tyler Crowe),2022-02-12T15:03:00Z,https://www.fool.com/investing/2022/02/12/3-top-oil-stocks-to-buy-in-february/,"['MPC', 'CVX', 'XOM', 'TTE', 'TELL']",These three oil and gas stocks all look incredibly enticing at today's prices.,,https://g.foolcdn.com/editorial/images/665580/workers-at-a-refinery.jpg,['investing']
129,EI_N7PgZKNOEy69vyiRtjbqBj3H5Cef5mJgdVGk-vXc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Equinor (EQNR) Stock Up 7.7% Since Posting Q4 Earnings Beat,Zacks Equity Research,2022-02-14T16:22:00Z,https://www.zacks.com/stock/news/1867221/equinor-eqnr-stock-up-77-since-posting-q4-earnings-beat,"['COP', 'OXY', 'MPC', 'EQNR']",Higher commodity prices and increased contributions from Martin Linge aid Equinor's (EQNR) Q4 earnings.,https://www.zacks.com/amp/stock/news/1867221/equinor-eqnr-stock-up-77-since-posting-q4-earnings-beat,https://staticx-tuner.zacks.com/images/articles/main/89/2529.jpg,
130,v2YUrJOtP0HoacS2P9oHmvEg950bVCH15cpjcZI2MRU,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",My Top Energy Stock to Buy in February,newsfeedback@fool.com (Tyler Crowe),2022-02-14T18:37:00Z,https://www.fool.com/investing/2022/02/14/my-top-energy-stock-to-buy-in-february/,"['MPLX', 'MPC']","MPLX has proven to be one of the more disciplined management teams in the oil and gas industry, and that matters to investors.",,https://g.foolcdn.com/editorial/images/665584/inspecting-a-manifold.jpg,['investing']
131,ephyPMk-8Se2zLXr0IVdjdWv8nzzztW4sLdZTd_1T4A,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Marathon (MPC) Sets Target to Cut Scope 3 Emissions by 2030,Zacks Equity Research,2022-02-16T16:45:00Z,https://www.zacks.com/stock/news/1868584/marathon-mpc-sets-target-to-cut-scope-3-emissions-by-2030,"['VLO', 'MPC', 'MPLX', 'DEN']",Marathon Petroleum (MPC) sets a goal to reduce Scope 3 emissions by 15% from its 2016 levels by the decade end.,https://www.zacks.com/amp/stock/news/1868584/marathon-mpc-sets-target-to-cut-scope-3-emissions-by-2030,https://staticx-tuner.zacks.com/images/articles/main/43/1420.jpg,
132,ZZHR2gVcuO0BtqfCUvbLiikguSXHyZ04YKNl_0xnThQ,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","TC Energy (TRP) Meets Q4 Earnings Estimates, Hikes Dividend",Zacks Equity Research,2022-02-17T12:46:00Z,https://www.zacks.com/stock/news/1868941/tc-energy-trp-meets-q4-earnings-estimates-hikes-dividend,"['COP', 'OXY', 'TRP', 'MPC']","TC Energy's (TRP) fourth-quarter earnings are on par with the consensus mark, while revenues increase year over year as a result of the strong performance in a couple of segments.",https://www.zacks.com/amp/stock/news/1868941/tc-energy-trp-meets-q4-earnings-estimates-hikes-dividend,https://staticx-tuner.zacks.com/images/articles/main/e8/550.jpg,
133,TpLVl14-e-lUR2GOQTs8_0qwmWcbYxaFtN_1dvzM_pc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Should iShares Morningstar MidCap Value ETF (IMCV) Be on Your Investing Radar?,Zacks Equity Research,2022-02-21T11:20:05Z,https://www.zacks.com/stock/news/1870360/should-ishares-morningstar-midcap-value-etf-imcv-be-on-your-investing-radar,"['IMCV', 'STT', 'PXD', 'MPC', 'VOE', 'IWS']",Style Box ETF report for IMCV,https://www.zacks.com/amp/stock/news/1870360/should-ishares-morningstar-midcap-value-etf-imcv-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default0.jpg,
134,rbSWg-6V9jnGYej7Rgypq2WL90o_UcWbV6w0RDwYnuE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Eni (E) Q4 Earnings Beat Estimates on High Liquid & Gas Prices,Zacks Equity Research,2022-02-22T14:44:00Z,https://www.zacks.com/stock/news/1871223/eni-e-q4-earnings-beat-estimates-on-high-liquid-gas-prices,"['COP', 'MRO', 'E', 'MPC']",Higher realizations of average liquids and natural gas prices aid Eni's (E) earnings in Q4.,https://www.zacks.com/amp/stock/news/1871223/eni-e-q4-earnings-beat-estimates-on-high-liquid-gas-prices,https://staticx-tuner.zacks.com/images/articles/main/26/3640.jpg,
135,jlKxm90dpBQwR96l0SQExSWe7_a_tN1mcLZfcQVEX20,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Top 5 Oil Stocks Flying High Defying Wall Street Mayhem,Nalak Das,2022-02-23T13:21:00Z,https://www.zacks.com/stock/news/1871637/top-5-oil-stocks-flying-high-defying-wall-street-mayhem,"['COP', 'MRO', 'APA', 'OXY', 'MPC', 'XLK']","We have narrowed our search to five oil stocks - COP, MRO, APA, OXY, MPC, XLK - that have popped year to date.",https://www.zacks.com/amp/stock/news/1871637/top-5-oil-stocks-flying-high-defying-wall-street-mayhem,https://staticx-tuner.zacks.com/images/articles/main/85/1144.jpg,
136,07z3irQexgieiHADHTOZ1RfPJIJiIr2vIsW8IlQNgsY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Here's How Much a $1000 Investment in Marathon Petroleum Made 10 Years Ago Would Be Worth Today,Zacks Equity Research,2022-02-23T13:30:06Z,https://www.zacks.com/stock/news/1871673/heres-how-much-a-1000-investment-in-marathon-petroleum-made-10-years-ago-would-be-worth-today,['MPC'],"Investing in certain stocks can pay off in the long run, especially if you hold on for a decade or more.",https://www.zacks.com/amp/stock/news/1871673/heres-how-much-a-1000-investment-in-marathon-petroleum-made-10-years-ago-would-be-worth-today,https://staticx-tuner.zacks.com/images/default_article_images/default25.jpg,
137,8zYsbf6xKK2ube6wKO2XUPcaVwGWg4Uhtv_gZCMPlRM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",NuStar Energy (NS) Stock Falls 10.2% Since Q4 Earnings Miss,Zacks Equity Research,2022-02-24T15:08:00Z,https://www.zacks.com/stock/news/1872647/nustar-energy-ns-stock-falls-102-since-q4-earnings-miss,"['COP', 'OXY', 'NS', 'MPC']","NuStar Energy???s (NS) fourth-quarter earnings miss the consensus mark, while revenues beat estimates due to the robust performance in the pipeline and fuels marketing segments.",https://www.zacks.com/amp/stock/news/1872647/nustar-energy-ns-stock-falls-102-since-q4-earnings-miss,https://staticx-tuner.zacks.com/images/articles/main/c4/641.jpg,
138,OKD6dnWdM6wLmKbRNoM-E5VuTBUTbetjgs_UGnDhkmk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights ConocoPhillips, Occidental Petroleum, Marathon Oil, Marathon Petroleum and APA Corp",Zacks Equity Research,2022-02-24T16:56:00Z,https://www.zacks.com/stock/news/1872793/the-zacks-analyst-blog-highlights-conocophillips-occidental-petroleum-marathon-oil-marathon-petroleum-and-apa-corp,"['COP', 'MRO', 'APA', 'OXY', 'MPC']","ConocoPhillips, Occidental Petroleum, Marathon Oil, Marathon Petroleum and APA Corp are included in this blog.",https://www.zacks.com/amp/stock/news/1872793/the-zacks-analyst-blog-highlights-conocophillips-occidental-petroleum-marathon-oil-marathon-petroleum-and-apa-corp,https://staticx-tuner.zacks.com/images/articles/main/43/1420.jpg,
139,FyomQFyOaguwYPsR-9fzz0BTybYzyJNCK0LxqnxkfU4,"{'name': 'GlobeNewswire Inc.', 'homepage_url': 'https://www.globenewswire.com', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/globenewswire.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/globenewswire.ico'}",Madison Pacific Properties Inc. (TSX: MPC and MPC.C) announces results of Annual General Meeting,Madison Pacific Properties Inc.,2022-02-25T20:57:00Z,https://www.globenewswire.com/news-release/2022/02/25/2392523/0/en/Madison-Pacific-Properties-Inc-TSX-MPC-and-MPC-C-announces-results-of-Annual-General-Meeting.html,['MPC'],"VANCOUVER, British Columbia, Feb.  25, 2022  (GLOBE NEWSWIRE) -- Madison Pacific Properties Inc. (the Company), reports the voting results of the Annual General Meeting of its shareholders held February 24, 2022 in Vancouver, British Columbia.",https://www.globenewswire.com/news-release/2022/02/25/2392523/0/en/Madison-Pacific-Properties-Inc-TSX-MPC-and-MPC-C-announces-results-of-Annual-General-Meeting.html,,['Annual Meetings & Shareholder Rights']
